variant,bs,dx,dy,n,k,kernel_name,kernel_name_full,total_time_ms,avg_time_ms,instances,time_percent
TurboFNO_2D_B,32,128,128,128,16,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",0.558267,0.0930445,6,5.5
TurboFNO_2D_B,32,128,128,128,32,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",5.530935,0.9218225,6,45.6
TurboFNO_2D_B,32,128,128,128,32,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",3.663237,0.6105395,6,30.2
TurboFNO_2D_B,32,128,128,128,32,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",1.887539,0.3145898,6,15.6
TurboFNO_2D_B,32,128,128,128,32,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",1.034874,0.172479,6,8.5
TurboFNO_2D_B,32,128,128,128,64,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",6.625968,1.104328,6,41.5
TurboFNO_2D_B,32,128,128,128,64,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",5.475417,0.9125695,6,34.3
TurboFNO_2D_B,32,128,128,128,64,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",1.967539,0.3279232,6,12.3
TurboFNO_2D_B,32,128,128,128,64,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",1.883346,0.313891,6,11.8
TurboFNO_2D_B,32,128,128,128,128,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",12.634244,2.1057072999999997,6,52.8
TurboFNO_2D_B,32,128,128,128,128,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",5.529176,0.9215293,6,23.1
TurboFNO_2D_B,32,128,128,128,128,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",3.88426,0.6473766999999999,6,16.2
TurboFNO_2D_B,32,128,128,128,128,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",1.877972,0.3129953,6,7.8
TurboFNO_2D_B,32,128,128,128,256,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",24.55643,4.0927383,6,62.2
TurboFNO_2D_B,32,128,128,128,256,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",7.500615,1.2501025,6,19.0
TurboFNO_2D_B,32,128,128,128,256,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",5.529785,0.9216308000000001,6,14.0
TurboFNO_2D_B,32,128,128,128,256,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",1.876306,0.3127177,6,4.8
TurboFNO_2D_B,32,128,128,128,512,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",37.678774,6.2797957,6,64.6
TurboFNO_2D_B,32,128,128,128,512,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",14.323003,2.3871672000000004,6,24.6
TurboFNO_2D_B,32,128,128,128,512,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",4.459296,0.743216,6,7.6
TurboFNO_2D_B,32,128,128,128,512,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",1.859092,0.30984870000000003,6,3.2
TurboFNO_2D_B,32,128,256,64,16,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",5.541368,0.9235613,6,58.2
TurboFNO_2D_B,32,128,256,64,16,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",1.611925,0.2686542,6,16.9
TurboFNO_2D_B,32,128,256,64,16,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",1.32975,0.221625,6,14.0
TurboFNO_2D_B,32,128,256,64,16,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",1.032313,0.17205220000000002,6,10.8
TurboFNO_2D_B,32,128,256,64,32,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",5.534295,0.9223825,6,48.7
TurboFNO_2D_B,32,128,256,64,32,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",2.23512,0.37252,6,19.7
TurboFNO_2D_B,32,128,256,64,32,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",1.982739,0.3304565,6,17.5
TurboFNO_2D_B,32,128,256,64,32,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",1.60818,0.26803,6,14.2
TurboFNO_2D_B,32,128,256,64,64,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",5.545017,0.9241695,6,36.7
TurboFNO_2D_B,32,128,256,64,64,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",4.083554,0.6805923,6,27.0
TurboFNO_2D_B,32,128,256,64,64,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",3.888068,0.6480113000000001,6,25.7
TurboFNO_2D_B,32,128,256,64,64,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",1.607123,0.2678538,6,10.6
TurboFNO_2D_B,32,128,256,64,128,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",7.723144,1.2871907,6,34.5
TurboFNO_2D_B,32,128,256,64,128,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",7.488682,1.2481137,6,33.5
TurboFNO_2D_B,32,128,256,64,128,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",5.535129,0.9225215,6,24.8
TurboFNO_2D_B,32,128,256,64,128,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",1.615188,0.269198,6,7.2
TurboFNO_2D_B,32,128,256,64,256,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",15.004469,2.5007447999999997,6,40.9
TurboFNO_2D_B,32,128,256,64,256,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",14.695831,2.4493052000000004,6,40.1
TurboFNO_2D_B,32,128,256,64,256,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",5.367739,0.8946232,6,14.6
TurboFNO_2D_B,32,128,256,64,256,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",1.615092,0.269182,6,4.4
TurboFNO_2D_B,32,128,256,64,512,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",30.459819,5.0766365,6,50.9
TurboFNO_2D_B,32,128,256,64,512,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",23.264894,3.8774822999999996,6,38.9
TurboFNO_2D_B,32,128,256,64,512,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",4.548672,0.758112,6,7.6
TurboFNO_2D_B,32,128,256,64,512,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",1.599349,0.2665582,6,2.7
TurboFNO_2D_B,32,128,256,128,16,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",8.641093,1.4401822,6,58.3
TurboFNO_2D_B,32,128,256,128,16,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",3.226121,0.5376868,6,21.8
TurboFNO_2D_B,32,128,256,128,16,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",2.029395,0.3382325,6,13.7
TurboFNO_2D_B,32,128,256,128,16,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",0.932921,0.15548679999999998,6,6.3
TurboFNO_2D_B,32,128,256,128,32,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",10.533047,1.7555078,6,52.7
TurboFNO_2D_B,32,128,256,128,32,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",4.257379,0.7095632,6,21.3
TurboFNO_2D_B,32,128,256,128,32,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",3.220234,0.5367057,6,16.1
TurboFNO_2D_B,32,128,256,128,32,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",1.974482,0.3290803,6,9.9
TurboFNO_2D_B,32,128,256,128,64,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",8.503908,1.417318,6,39.4
TurboFNO_2D_B,32,128,256,128,64,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",6.242582,1.0404303000000001,6,28.9
TurboFNO_2D_B,32,128,256,128,64,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",3.63047,0.6050783000000001,6,16.8
TurboFNO_2D_B,32,128,256,128,64,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",3.216938,0.5361563,6,14.9
TurboFNO_2D_B,32,128,256,128,128,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",11.79915,1.966525,6,38.5
TurboFNO_2D_B,32,128,256,128,128,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",8.512195,1.4186992,6,27.8
TurboFNO_2D_B,32,128,256,128,128,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",7.107564,1.184594,6,23.2
TurboFNO_2D_B,32,128,256,128,128,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",3.213802,0.5356337,6,10.5
TurboFNO_2D_B,32,128,256,128,256,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",23.22915,3.871525,6,47.2
TurboFNO_2D_B,32,128,256,128,256,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",14.293691,2.3822818,6,29.0
TurboFNO_2D_B,32,128,256,128,256,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",8.507364,1.417894,6,17.3
TurboFNO_2D_B,32,128,256,128,256,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",3.209384,0.5348973,6,6.5
TurboFNO_2D_B,32,128,256,128,512,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",45.781334,7.6302223,6,51.6
TurboFNO_2D_B,32,128,256,128,512,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",31.26006,5.21001,6,35.2
TurboFNO_2D_B,32,128,256,128,512,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",8.528482,1.4214137,6,9.6
TurboFNO_2D_B,32,128,256,128,512,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",3.213928,0.5356546999999999,6,3.6
TurboFNO_2D_B,32,256,128,64,16,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",5.890453,0.9817421999999999,6,63.8
TurboFNO_2D_B,32,256,128,64,16,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",1.264215,0.2107025,6,13.7
TurboFNO_2D_B,32,256,128,64,16,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",1.131768,0.188628,6,12.3
TurboFNO_2D_B,32,256,128,64,16,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",0.949817,0.1583028,6,10.3
TurboFNO_2D_B,32,256,128,64,32,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",6.194449,1.0324081999999999,6,53.1
TurboFNO_2D_B,32,256,128,64,32,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",2.612141,0.4353568,6,22.4
TurboFNO_2D_B,32,256,128,64,32,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",1.918354,0.3197257,6,16.4
TurboFNO_2D_B,32,256,128,64,32,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",0.948153,0.1580255,6,8.1
TurboFNO_2D_B,32,256,128,64,64,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",6.193299,1.0322165,6,39.3
TurboFNO_2D_B,32,256,128,64,64,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",5.17097,0.8618283,6,32.8
TurboFNO_2D_B,32,256,128,64,64,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",3.454952,0.5758253000000001,6,21.9
TurboFNO_2D_B,32,256,128,64,64,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",0.939354,0.156559,6,6.0
TurboFNO_2D_B,32,256,128,64,128,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",9.15376,1.5256267,6,43.9
TurboFNO_2D_B,32,256,128,64,128,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",5.489562,0.914927,6,26.3
TurboFNO_2D_B,32,256,128,64,128,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",5.307579,0.8845965,6,25.4
TurboFNO_2D_B,32,256,128,64,128,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",0.92121,0.153535,6,4.4
TurboFNO_2D_B,32,256,128,64,256,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",16.336556,2.7227593,6,51.5
TurboFNO_2D_B,32,256,128,64,256,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",9.614396,1.6023993,6,30.3
TurboFNO_2D_B,32,256,128,64,256,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",4.853374,0.8088957,6,15.3
TurboFNO_2D_B,32,256,128,64,256,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",0.91049,0.15174829999999997,6,2.9
TurboFNO_2D_B,32,256,128,64,512,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",32.552924,5.4254872999999995,6,56.8
TurboFNO_2D_B,32,256,128,64,512,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",18.918298,3.1530497000000004,6,33.0
TurboFNO_2D_B,32,256,128,64,512,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",4.879296,0.813216,6,8.5
TurboFNO_2D_B,32,256,128,64,512,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",0.911514,0.151919,6,1.6
TurboFNO_2D_B,32,256,128,128,16,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",11.881356,1.980226,6,68.9
TurboFNO_2D_B,32,256,128,128,16,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",2.17624,0.3627067,6,12.6
TurboFNO_2D_B,32,256,128,128,16,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",1.906163,0.31769379999999997,6,11.1
TurboFNO_2D_B,32,256,128,128,16,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",1.281719,0.2136198,6,7.4
TurboFNO_2D_B,32,256,128,128,32,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",11.50971,1.918285,6,59.0
TurboFNO_2D_B,32,256,128,128,32,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",3.595016,0.5991693,6,18.4
TurboFNO_2D_B,32,256,128,128,32,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",2.518927,0.4198212,6,12.9
TurboFNO_2D_B,32,256,128,128,32,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",1.89365,0.3156083,6,9.7
TurboFNO_2D_B,32,256,128,128,64,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",9.67945,1.6132417,6,46.3
TurboFNO_2D_B,32,256,128,128,64,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",5.289497,0.8815828,6,25.3
TurboFNO_2D_B,32,256,128,128,64,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",4.039714,0.6732857,6,19.3
TurboFNO_2D_B,32,256,128,128,64,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",1.881267,0.3135445,6,9.0
TurboFNO_2D_B,32,256,128,128,128,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",11.954765,1.9924608000000001,6,33.9
TurboFNO_2D_B,32,256,128,128,128,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",11.730507,1.9550845,6,33.2
TurboFNO_2D_B,32,256,128,128,128,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",9.747705,1.6246175,6,27.6
TurboFNO_2D_B,32,256,128,128,128,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",1.881045,0.3135075,6,5.3
TurboFNO_2D_B,32,256,128,128,256,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",19.04761,3.1746017,6,40.6
TurboFNO_2D_B,32,256,128,128,256,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",16.335884,2.7226472999999998,6,34.8
TurboFNO_2D_B,32,256,128,128,256,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",9.668858,1.6114763,6,20.6
TurboFNO_2D_B,32,256,128,128,256,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",1.859538,0.309923,6,4.0
TurboFNO_2D_B,32,256,128,128,512,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",37.628183,6.2713638,6,46.1
TurboFNO_2D_B,32,256,128,128,512,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",32.501915,5.4169858,6,39.8
TurboFNO_2D_B,32,256,128,128,512,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",9.707003,1.6178338,6,11.9
TurboFNO_2D_B,32,256,128,128,512,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",1.862322,0.310387,6,2.3
TurboFNO_2D_B,32,256,256,64,16,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",10.948628,1.8247713,6,67.5
TurboFNO_2D_B,32,256,256,64,16,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",2.426513,0.40441879999999997,6,15.0
TurboFNO_2D_B,32,256,256,64,16,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",1.614742,0.2691237,6,10.0
TurboFNO_2D_B,32,256,256,64,16,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",1.233207,0.2055345,6,7.6
TurboFNO_2D_B,32,256,256,64,32,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",11.958989,1.9931648,6,57.0
TurboFNO_2D_B,32,256,256,64,32,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",5.17222,0.8620367,6,24.6
TurboFNO_2D_B,32,256,256,64,32,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",2.240433,0.3734055,6,10.7
TurboFNO_2D_B,32,256,256,64,32,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",1.612788,0.268798,6,7.7
TurboFNO_2D_B,32,256,256,64,64,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",10.059578,1.6765963000000002,6,42.0
TurboFNO_2D_B,32,256,256,64,64,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",8.768035,1.4613392,6,36.6
TurboFNO_2D_B,32,256,256,64,64,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",3.533096,0.5888493,6,14.7
TurboFNO_2D_B,32,256,256,64,64,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",1.603092,0.267182,6,6.7
TurboFNO_2D_B,32,256,256,64,128,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",16.361804,2.7269672999999996,6,48.6
TurboFNO_2D_B,32,256,256,64,128,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",9.634652,1.6057753000000001,6,28.6
TurboFNO_2D_B,32,256,256,64,128,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",6.078423,1.0130705,6,18.1
TurboFNO_2D_B,32,256,256,64,128,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",1.594002,0.265667,6,4.7
TurboFNO_2D_B,32,256,256,64,256,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",32.52604,5.4210067,6,58.5
TurboFNO_2D_B,32,256,256,64,256,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",11.812779,1.9687965,6,21.2
TurboFNO_2D_B,32,256,256,64,256,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",9.652157,1.6086928,6,17.4
TurboFNO_2D_B,32,256,256,64,256,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",1.599413,0.2665688,6,2.9
TurboFNO_2D_B,32,256,256,64,512,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",64.194392,10.699065300000001,6,65.1
TurboFNO_2D_B,32,256,256,64,512,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",23.237819,3.8729698,6,23.6
TurboFNO_2D_B,32,256,256,64,512,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",9.637721,1.6062868000000001,6,9.8
TurboFNO_2D_B,32,256,256,64,512,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",1.600788,0.266798,6,1.6
TurboFNO_2D_B,32,256,256,128,16,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",19.092377,3.1820627999999997,6,72.3
TurboFNO_2D_B,32,256,256,128,16,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",3.226121,0.5376868,6,12.2
TurboFNO_2D_B,32,256,256,128,16,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",2.052433,0.3420722,6,7.8
TurboFNO_2D_B,32,256,256,128,16,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",2.02533,0.337555,6,7.7
TurboFNO_2D_B,32,256,256,128,32,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",20.751723,3.4586205,6,64.9
TurboFNO_2D_B,32,256,256,128,32,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",4.39984,0.7333067,6,13.8
TurboFNO_2D_B,32,256,256,128,32,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",3.621703,0.6036172,6,11.3
TurboFNO_2D_B,32,256,256,128,32,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",3.214857,0.5358095,6,10.1
TurboFNO_2D_B,32,256,256,128,64,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",19.057878,3.176313,6,52.2
TurboFNO_2D_B,32,256,256,128,64,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",8.009156,1.3348593,6,21.9
TurboFNO_2D_B,32,256,256,128,64,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",6.226549,1.0377581999999999,6,17.1
TurboFNO_2D_B,32,256,256,128,64,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",3.219401,0.5365668,6,8.8
TurboFNO_2D_B,32,256,256,128,128,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",19.062359,3.1770598,6,37.8
TurboFNO_2D_B,32,256,256,128,128,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",16.337354,2.7228923,6,32.4
TurboFNO_2D_B,32,256,256,128,128,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",11.791179,1.9651965,6,23.4
TurboFNO_2D_B,32,256,256,128,128,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",3.210632,0.5351053,6,6.4
TurboFNO_2D_B,32,256,256,128,256,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",32.493689,5.4156148,6,41.7
TurboFNO_2D_B,32,256,256,128,256,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",23.172573,3.8620955,6,29.7
TurboFNO_2D_B,32,256,256,128,256,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",19.067735,3.1779558,6,24.5
TurboFNO_2D_B,32,256,256,128,256,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",3.210088,0.5350147,6,4.1
TurboFNO_2D_B,32,256,256,128,512,fft_8_stride,"fft_8_stride(float2 *, float2 *, int, int, int, int)",64.217503,10.7029172,6,48.6
TurboFNO_2D_B,32,256,256,128,512,fused_fft_cgemm,"fused_fft_cgemm_8(int, int, int, float2 *, float2 *, float2 *, float2, float2)",45.763871,7.6273118,6,34.6
TurboFNO_2D_B,32,256,256,128,512,ifft_8_stride,"ifft_8_stride(float2 *, float2 *, int, int, int, int)",19.056891,3.1761485,6,14.4
TurboFNO_2D_B,32,256,256,128,512,ifft_8_stride,"ifft_8_stride_DY(float2 *, float2 *, int, int)",3.204424,0.5340706999999999,6,2.4
TurboFNO_2D_B,64,128,128,64,16,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",5.532665,0.9221108,6,51.5
TurboFNO_2D_B,64,128,128,64,16,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",2.272914,0.378819,6,21.2
TurboFNO_2D_B,64,128,128,64,16,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",1.894482,0.315747,6,17.6
TurboFNO_2D_B,64,128,128,64,16,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",1.034712,0.172452,6,9.6
TurboFNO_2D_B,64,128,128,64,32,ifft_7_stride,"ifft_7_stride(float2 *, float2 *, int, int, int, int)",5.535067,0.9225112,6,42.0
TurboFNO_2D_B,64,128,128,64,32,fused_fft_cgemm,"fused_fft_cgemm_7(int, int, int, float2 *, float2 *, float2 *, float2, float2)",3.754183,0.6256972,6,28.5
TurboFNO_2D_B,64,128,128,64,32,fft_7_stride,"fft_7_stride(float2 *, float2 *, int, int, int, int)",1.98728,0.3312133,6,15.1
TurboFNO_2D_B,64,128,128,64,32,ifft_7_stride,"ifft_7_stride_DY(float2 *, float2 *, int, int)",1.890418,0.3150697,6,14.4
