variant,bs,dx,dy,n,k,kernel_name,kernel_name_full,total_time_ms,avg_time_ms,instances,time_percent
TurboFNO_1D_D,32,128,128,128,128,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",32.62205,5.4370083,6,100.0
TurboFNO_1D_D,32,128,128,128,256,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",54.227695,9.0379492,6,100.0
TurboFNO_1D_D,32,128,128,128,512,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",103.532388,17.255398,6,100.0
TurboFNO_1D_D,32,128,256,64,16,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",6.510707,1.0851178000000001,6,100.0
TurboFNO_1D_D,32,128,256,64,32,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",7.903305,1.3172175,6,100.0
TurboFNO_1D_D,32,128,256,64,64,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",11.51893,1.9198217,6,100.0
TurboFNO_1D_D,32,128,256,64,128,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",15.142006,2.5236677000000003,6,100.0
TurboFNO_1D_D,32,128,256,64,256,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",26.940233,4.4900388,6,100.0
TurboFNO_1D_D,32,128,256,64,512,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",50.773706,8.4622843,6,100.0
TurboFNO_1D_D,32,128,256,128,16,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",12.240972,2.040162,6,100.0
TurboFNO_1D_D,32,128,256,128,32,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",15.217914,2.536319,6,100.0
TurboFNO_1D_D,32,128,256,128,64,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",21.492272,3.5820453,6,100.0
TurboFNO_1D_D,32,128,256,128,128,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",29.221402,4.8702337,6,100.0
TurboFNO_1D_D,32,128,256,128,256,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",52.544444,8.7574073,6,100.0
TurboFNO_1D_D,32,128,256,128,512,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",99.566138,16.5943563,6,100.0
TurboFNO_1D_D,32,256,128,64,16,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",10.312536,1.718756,6,100.0
TurboFNO_1D_D,32,256,128,64,32,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",13.672772,2.2787952999999996,6,100.0
TurboFNO_1D_D,32,256,128,64,64,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",17.426406,2.904401,6,100.0
TurboFNO_1D_D,32,256,128,64,128,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",29.900818,4.983469700000001,6,100.0
TurboFNO_1D_D,32,256,128,64,256,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",54.55076,9.0917933,6,100.0
TurboFNO_1D_D,32,256,128,64,512,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",104.317722,17.386287,6,100.0
TurboFNO_1D_D,32,256,128,128,16,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",16.061491,2.6769152000000003,6,100.0
TurboFNO_1D_D,32,256,128,128,32,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",24.555857,4.0926428,6,100.0
TurboFNO_1D_D,32,256,128,128,64,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",34.405134,5.734189,6,100.0
TurboFNO_1D_D,32,256,128,128,128,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",58.916609,9.819434800000002,6,100.0
TurboFNO_1D_D,32,256,128,128,256,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",108.179869,18.0299782,6,100.0
TurboFNO_1D_D,32,256,128,128,512,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",207.00772,34.5012867,6,100.0
TurboFNO_1D_D,32,256,256,64,16,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",12.369199,2.0615332,6,100.0
TurboFNO_1D_D,32,256,256,64,32,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",15.497558,2.5829263,6,100.0
TurboFNO_1D_D,32,256,256,64,64,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",18.395976,3.065996,6,100.0
TurboFNO_1D_D,32,256,256,64,128,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",29.705624,4.9509373,6,100.0
TurboFNO_1D_D,32,256,256,64,256,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",53.519957,8.919992800000001,6,100.0
TurboFNO_1D_D,32,256,256,64,512,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",100.657018,16.7761697,6,100.0
TurboFNO_1D_D,32,256,256,128,16,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",23.508061,3.9180102000000003,6,100.0
TurboFNO_1D_D,32,256,256,128,32,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",26.04718,4.3411967,6,100.0
TurboFNO_1D_D,32,256,256,128,64,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",34.582165,5.7636942,6,100.0
TurboFNO_1D_D,32,256,256,128,128,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",57.717397,9.6195662,6,100.0
TurboFNO_1D_D,32,256,256,128,256,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",105.079123,17.5131872,6,100.0
TurboFNO_1D_D,32,256,256,128,512,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",198.017526,33.002921,6,100.0
TurboFNO_1D_D,64,128,128,64,16,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",10.264633,1.7107721999999999,6,100.0
TurboFNO_1D_D,64,128,128,64,32,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",13.490216,2.2483693,6,100.0
TurboFNO_1D_D,64,128,128,64,64,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",22.132167,3.6886945,6,100.0
TurboFNO_1D_D,64,128,128,64,128,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",29.782801,4.9638002000000006,6,100.0
TurboFNO_1D_D,64,128,128,64,256,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",54.619528,9.103254699999999,6,100.0
TurboFNO_1D_D,64,128,128,64,512,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",104.326899,17.3878165,6,100.0
TurboFNO_1D_D,64,128,128,128,16,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",15.985907,2.6643177999999996,6,100.0
TurboFNO_1D_D,64,128,128,128,32,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",22.073287,3.6788812,6,100.0
TurboFNO_1D_D,64,128,128,128,64,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",34.277748,5.712958,6,100.0
TurboFNO_1D_D,64,128,128,128,128,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",58.935755,9.8226258,6,100.0
TurboFNO_1D_D,64,128,128,128,256,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",108.134902,18.0224837,6,100.0
TurboFNO_1D_D,64,128,128,128,512,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",207.08651,34.514418299999996,6,100.0
TurboFNO_1D_D,64,128,256,64,16,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",12.785863,2.1309772000000002,6,100.0
TurboFNO_1D_D,64,128,256,64,32,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",14.277727,2.3796212000000003,6,100.0
TurboFNO_1D_D,64,128,256,64,64,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",18.392387,3.0653978,6,100.0
TurboFNO_1D_D,64,128,256,64,128,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",29.696085,4.9493475,6,100.0
TurboFNO_1D_D,64,128,256,64,256,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",53.511796,8.9186327,6,100.0
TurboFNO_1D_D,64,128,256,64,512,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",100.719536,16.7865893,6,100.0
TurboFNO_1D_D,64,128,256,128,16,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",23.512254,3.918709,6,100.0
TurboFNO_1D_D,64,128,256,128,32,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",26.054252,4.3423753,6,100.0
TurboFNO_1D_D,64,128,256,128,64,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",34.610705,5.7684508,6,100.0
TurboFNO_1D_D,64,128,256,128,128,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",57.710132,9.618355300000001,6,100.0
TurboFNO_1D_D,64,128,256,128,256,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",105.070893,17.5118155,6,100.0
TurboFNO_1D_D,64,128,256,128,512,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",198.042874,33.0071457,6,100.0
TurboFNO_1D_D,64,256,128,64,16,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",20.415026,3.4025043,6,100.0
TurboFNO_1D_D,64,256,128,64,32,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",22.093158,3.682193,6,100.0
TurboFNO_1D_D,64,256,128,64,64,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",34.469267,5.7448778,6,100.0
TurboFNO_1D_D,64,256,128,64,128,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",59.240261,9.8733768,6,100.0
TurboFNO_1D_D,64,256,128,64,256,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",109.332282,18.222047,6,100.0
TurboFNO_1D_D,64,256,128,64,512,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",208.548596,34.7580993,6,100.0
TurboFNO_1D_D,64,256,128,128,16,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",31.877583,5.3129305,6,100.0
TurboFNO_1D_D,64,256,128,128,32,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",43.812057,7.3020095,6,100.0
TurboFNO_1D_D,64,256,128,128,64,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",68.199499,11.366583199999999,6,100.0
TurboFNO_1D_D,64,256,128,128,128,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",117.251778,19.541963,6,100.0
TurboFNO_1D_D,64,256,128,128,256,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",216.555593,36.0925988,6,100.0
TurboFNO_1D_D,64,256,128,128,512,fused_fft_cgemm,"fused_fft_cgemm_ifft_7(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",413.540577,68.9234295,6,100.0
TurboFNO_1D_D,64,256,256,64,16,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",24.845559,4.1409265,6,100.0
TurboFNO_1D_D,64,256,256,64,32,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",28.749495,4.7915825,6,100.0
TurboFNO_1D_D,64,256,256,64,64,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",36.88282,6.1471367,6,100.0
TurboFNO_1D_D,64,256,256,64,128,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",59.468431,9.911405199999999,6,100.0
TurboFNO_1D_D,64,256,256,64,256,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",106.225816,17.7043027,6,100.0
TurboFNO_1D_D,64,256,256,128,16,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",47.329818,7.888303,6,100.0
TurboFNO_1D_D,64,256,256,128,32,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",52.418063,8.7363438,6,100.0
TurboFNO_1D_D,64,256,256,128,64,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",69.038583,11.5064305,6,100.0
TurboFNO_1D_D,64,256,256,128,128,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",116.197549,19.3662582,6,100.0
TurboFNO_1D_D,64,256,256,128,256,fused_fft_cgemm,"fused_fft_cgemm_ifft_8(int, int, int, float2 *, float2 *, float2 *, float2 *, float2, float2)",209.217011,34.869501799999995,6,100.0
TurboFNO_1D_E,32,128,128,64,16,"void vector_fft, 2, 32, (paddin…","void vector_fft<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (paddin…",2.984043,0.24867029999999998,12,44.1
TurboFNO_1D_E,32,128,128,64,16,direct_copy_colmajor,"direct_copy_colmajor_float4_zero_padding(const float2 *, float2 *, int, int, int)",1.916852,0.31947529999999996,6,28.3
TurboFNO_1D_E,32,128,128,64,16,ampere_cgemm_64x32,ampere_cgemm_64x32_nn,1.546229,0.2577048,6,22.9
TurboFNO_1D_E,32,128,128,64,16,direct_copy_colmajor,"direct_copy_colmajor_float4_truncation(const float2 *, float2 *, int, int, int)",0.315615,0.0526025,6,4.7
TurboFNO_1D_E,32,128,128,64,32,"void vector_fft, 2, 32, (paddin…","void vector_fft<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (paddin…",3.560297,0.29669140000000005,12,43.6
TurboFNO_1D_E,32,128,128,64,32,ampere_cgemm_64x32,ampere_cgemm_64x32_nn,2.083057,0.3471762,6,25.5
TurboFNO_1D_E,32,128,128,64,32,direct_copy_colmajor,"direct_copy_colmajor_float4_zero_padding(const float2 *, float2 *, int, int, int)",1.914002,0.3190003,6,23.5
TurboFNO_1D_E,32,128,128,64,32,direct_copy_colmajor,"direct_copy_colmajor_float4_truncation(const float2 *, float2 *, int, int, int)",0.602459,0.10040980000000001,6,7.4
TurboFNO_1D_E,32,128,128,64,64,"void vector_fft, 2, 32, (paddin…","void vector_fft<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (paddin…",4.721919,0.3934933,12,40.9
TurboFNO_1D_E,32,128,128,64,64,ampere_cgemm_64x32,ampere_cgemm_64x32_nn,3.749125,0.6248541999999999,6,32.5
TurboFNO_1D_E,32,128,128,64,64,direct_copy_colmajor,"direct_copy_colmajor_float4_zero_padding(const float2 *, float2 *, int, int, int)",1.900818,0.316803,6,16.5
TurboFNO_1D_E,32,128,128,64,64,direct_copy_colmajor,"direct_copy_colmajor_float4_truncation(const float2 *, float2 *, int, int, int)",1.179863,0.19664379999999998,6,10.2
TurboFNO_1D_E,32,128,128,64,128,"void vector_fft, 2, 32, (paddin…","void vector_fft<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (paddin…",7.052846,0.5877372,12,41.3
TurboFNO_1D_E,32,128,128,64,128,ampere_cgemm_64x32,ampere_cgemm_64x32_nn,5.856599,0.9760998000000001,6,34.3
TurboFNO_1D_E,32,128,128,64,128,direct_copy_colmajor,"direct_copy_colmajor_float4_truncation(const float2 *, float2 *, int, int, int)",2.331439,0.3885732,6,13.6
TurboFNO_1D_E,32,128,128,64,128,direct_copy_colmajor,"direct_copy_colmajor_float4_zero_padding(const float2 *, float2 *, int, int, int)",1.853458,0.3089097,6,10.8
TurboFNO_1D_E,32,128,128,64,256,"void cgemm_largek<0, 0, 0, 0, 4, 4, 4, 3, 3, …","void cgemm_largek<(bool)0, (bool)0, (bool)0, (bool)0, (int)4, (int)4, (int)4, (int)3, (int)3, (int)…",14.586427,2.4310712000000003,6,42.8
TurboFNO_1D_E,32,128,128,64,256,"void vector_fft, 2, 32, (paddin…","void vector_fft<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (paddin…",11.748654,0.9790545,12,34.4
TurboFNO_1D_E,32,128,128,64,256,direct_copy_colmajor,"direct_copy_colmajor_float4_truncation(const float2 *, float2 *, int, int, int)",4.645792,0.7742987,6,13.6
TurboFNO_1D_E,32,128,128,64,256,direct_copy_colmajor,"direct_copy_colmajor_float4_zero_padding(const float2 *, float2 *, int, int, int)",1.834739,0.3057898,6,5.4
TurboFNO_1D_E,32,128,128,64,256,void scal_64addr_kernel(cublasTran…,"void scal_64addr_kernel<float2, float2, (int)1, (bool)0, (int)6, (int)4, (int)4, (int)4>(cublasTran…",1.30063,0.043354300000000005,30,3.8
TurboFNO_1D_E,32,128,128,64,512,"void cgemm_largek<0, 0, 0, 0, 4, 4, 4, 3, 3, …","void cgemm_largek<(bool)0, (bool)0, (bool)0, (bool)0, (int)4, (int)4, (int)4, (int)3, (int)3, (int)…",27.054056,4.5090093,6,44.6
TurboFNO_1D_E,32,128,128,64,512,"void vector_fft, 2, 32, (paddin…","void vector_fft<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (paddin…",21.119315,1.7599429,12,34.9
TurboFNO_1D_E,32,128,128,64,512,direct_copy_colmajor,"direct_copy_colmajor_float4_truncation(const float2 *, float2 *, int, int, int)",9.303105,1.5505175,6,15.4
TurboFNO_1D_E,32,128,128,64,512,direct_copy_colmajor,"direct_copy_colmajor_float4_zero_padding(const float2 *, float2 *, int, int, int)",1.826484,0.304414,6,3.0
TurboFNO_1D_E,32,128,128,64,512,void scal_64addr_kernel(cublasTran…,"void scal_64addr_kernel<float2, float2, (int)1, (bool)0, (int)6, (int)4, (int)4, (int)4>(cublasTran…",1.293338,0.043111300000000005,30,2.1
TurboFNO_1D_E,32,128,128,128,16,"void vector_fft, 2, 32, (paddin…","void vector_fft<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (paddin…",5.310842,0.4425702,12,43.3
TurboFNO_1D_E,32,128,128,128,16,direct_copy_colmajor,"direct_copy_colmajor_float4_zero_padding(const float2 *, float2 *, int, int, int)",3.819717,0.6366195,6,31.1
TurboFNO_1D_E,32,128,128,128,16,ampere_cgemm_64x32,ampere_cgemm_64x32_nn,2.82331,0.4705517,6,23.0
TurboFNO_1D_E,32,128,128,128,16,direct_copy_colmajor,"direct_copy_colmajor_float4_truncation(const float2 *, float2 *, int, int, int)",0.313598,0.0522663,6,2.6
TurboFNO_1D_E,32,128,128,128,32,"void vector_fft, 2, 32, (paddin…","void vector_fft<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (paddin…",5.877369,0.48978079999999996,12,40.9
TurboFNO_1D_E,32,128,128,128,32,ampere_cgemm_64x32,ampere_cgemm_64x32_nn,4.060485,0.6767475,6,28.3
TurboFNO_1D_E,32,128,128,128,32,direct_copy_colmajor,"direct_copy_colmajor_float4_zero_padding(const float2 *, float2 *, int, int, int)",3.82906,0.6381766999999999,6,26.6
TurboFNO_1D_E,32,128,128,128,32,direct_copy_colmajor,"direct_copy_colmajor_float4_truncation(const float2 *, float2 *, int, int, int)",0.602718,0.100453,6,4.2
TurboFNO_1D_E,32,128,128,128,64,"void vector_fft, 2, 32, (paddin…","void vector_fft<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (paddin…",7.073681,0.5894734,12,39.6
TurboFNO_1D_E,32,128,128,128,64,ampere_cgemm_64x32,ampere_cgemm_64x32_nn,5.832471,0.9720785,6,32.7
TurboFNO_1D_E,32,128,128,128,64,direct_copy_colmajor,"direct_copy_colmajor_float4_zero_padding(const float2 *, float2 *, int, int, int)",3.761797,0.6269661999999999,6,21.1
TurboFNO_1D_E,32,128,128,128,64,direct_copy_colmajor,"direct_copy_colmajor_float4_truncation(const float2 *, float2 *, int, int, int)",1.175223,0.1958705,6,6.6
TurboFNO_1D_E,32,128,128,128,128,"void cgemm_largek<0, 0, 0, 0, 4, 4, 4, 3, 3, …","void cgemm_largek<(bool)0, (bool)0, (bool)0, (bool)0, (int)4, (int)4, (int)4, (int)3, (int)3, (int)…",16.796464,2.7994107,6,48.3
TurboFNO_1D_E,32,128,128,128,128,"void vector_fft, 2, 32, (paddin…","void vector_fft<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (paddin…",9.417696,0.784808,12,27.1
TurboFNO_1D_E,32,128,128,128,128,direct_copy_colmajor,"direct_copy_colmajor_float4_zero_padding(const float2 *, float2 *, int, int, int)",3.735047,0.6225078000000001,6,10.7
TurboFNO_1D_E,32,128,128,128,128,void scal_64addr_kernel(cublasTran…,"void scal_64addr_kernel<float2, float2, (int)1, (bool)0, (int)6, (int)4, (int)4, (int)4>(cublasTran…",2.520496,0.0840165,30,7.2
TurboFNO_1D_E,32,128,128,128,128,direct_copy_colmajor,"direct_copy_colmajor_float4_truncation(const float2 *, float2 *, int, int, int)",2.335089,0.3891815,6,6.7
TurboFNO_1D_E,32,128,128,128,256,"void cgemm_largek<0, 0, 0, 0, 4, 4, 4, 3, 3, …","void cgemm_largek<(bool)0, (bool)0, (bool)0, (bool)0, (int)4, (int)4, (int)4, (int)3, (int)3, (int)…",29.093756,4.8489593,6,53.8
TurboFNO_1D_E,32,128,128,128,256,"void vector_fft, 2, 32, (paddin…","void vector_fft<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (paddin…",14.089343,1.1741119,12,26.1
TurboFNO_1D_E,32,128,128,128,256,direct_copy_colmajor,"direct_copy_colmajor_float4_truncation(const float2 *, float2 *, int, int, int)",4.655169,0.7758615,6,8.6
TurboFNO_1D_E,32,128,128,128,256,direct_copy_colmajor,"direct_copy_colmajor_float4_zero_padding(const float2 *, float2 *, int, int, int)",3.724902,0.620817,6,6.9
TurboFNO_1D_E,32,128,128,128,256,void scal_64addr_kernel(cublasTran…,"void scal_64addr_kernel<float2, float2, (int)1, (bool)0, (int)6, (int)4, (int)4, (int)4>(cublasTran…",2.521868,0.0840623,30,4.7
TurboFNO_1D_E,32,128,128,128,512,"void cgemm_largek<0, 0, 0, 0, 4, 4, 4, 3, 3, …","void cgemm_largek<(bool)0, (bool)0, (bool)0, (bool)0, (int)4, (int)4, (int)4, (int)3, (int)3, (int)…",54.076048,9.0126747,6,58.1
TurboFNO_1D_E,32,128,128,128,512,"void vector_fft, 2, 32, (paddin…","void vector_fft<(unsigned int)128, EPT<(unsigned int)8>, (unsigned int)2, (unsigned int)32, (paddin…",23.44656,1.95388,12,25.2
TurboFNO_1D_E,32,128,128,128,512,direct_copy_colmajor,"direct_copy_colmajor_float4_truncation(const float2 *, float2 *, int, int, int)",9.300258,1.550043,6,10.0
TurboFNO_1D_E,32,128,128,128,512,direct_copy_colmajor,"direct_copy_colmajor_float4_zero_padding(const float2 *, float2 *, int, int, int)",3.714183,0.6190305,6,4.0
TurboFNO_1D_E,32,128,128,128,512,void scal_64addr_kernel(cublasTran…,"void scal_64addr_kernel<float2, float2, (int)1, (bool)0, (int)6, (int)4, (int)4, (int)4>(cublasTran…",2.518766,0.08395889999999999,30,2.7
